State,Town,Title,K1876,List_K1876,K1882,List_K1882,K1890,List_K1890,C1875,List_C1875,C1890,List_C1890,W1885,List_W1885,W1894,List_W1894,N1890,List_N1890,S1894,List_S1894,A1878,List_A1878,A1882,List_A1882,A1883,List_A1883,A1889,List_A1889,X1870,X1880,X1890,X1900,Latitude,Longitude,LCCN,Start,End,ChronAm
Iowa,Correctionville,News.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,86,869,935,42.47666667,-95.78472222,NA,NA,NA,0
Iowa,Danbury,Vidette.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,69,423,480,42.23611111,-95.72166667,NA,NA,NA,0
Iowa,Emmetsburg,Palo Alto Pilot.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,44,879,1584,2361,43.11111111,-94.68194444,NA,NA,NA,0
Iowa,Estherville,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,168,138,1475,3237,43.40444444,-94.83361111,NA,NA,NA,0
Iowa,Lawler,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,487,464,646,43.06944444,-92.15277778,NA,NA,NA,0
Iowa,Le Mars,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1895,4036,4146,42.78888889,-96.16583333,NA,NA,NA,0
Iowa,Le Mars,Globe.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1895,4036,4146,42.78888889,-96.16583333,NA,NA,NA,0
Iowa,Le Mars,Mirror.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1895,4036,4146,42.78888889,-96.16583333,NA,NA,NA,0
Iowa,Lu Verne,Review.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,534,42.91166667,-94.08361111,NA,NA,NA,0
Iowa,Meriden,Ledger.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,241,432,42.79416667,-95.63416667,NA,NA,NA,0
Iowa,Mondamin,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,158,257,384,41.70972222,-96.02111111,NA,NA,NA,0
Iowa,Nora Springs,Advertiser.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,Des Moines,1,Northwestern,0,NA,0,NA,0,NA,0,NA,0,NA,0,617,846,1209,43.14388889,-93.00888889,NA,NA,NA,0
Iowa,Rockford,Independent.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,739,1010,1080,43.05277778,-92.94916667,NA,NA,NA,0
Iowa,Rockwell,Leader.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,90,516,1222,42.39583333,-94.63305556,NA,NA,NA,0
Iowa,Sioux,Barometer.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3401,7366,37806,33111,42.49805556,-96.39555556,NA,NA,NA,0
Iowa,Sioux,Independent Union.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3401,7366,37806,33111,42.49805556,-96.39555556,NA,NA,NA,0
Iowa,Sioux,Tribune.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3401,7366,37806,33111,42.49805556,-96.39555556,NA,NA,NA,0
Iowa,Spencer,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,824,1813,3095,43.14527778,-95.14722222,NA,NA,NA,0
Iowa,Spirit Lake,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,76,277,782,1219,43.42305556,-95.10416667,NA,NA,NA,0
Minnesota,Fairmont,Sentinel.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,St. Paul,1,Northwestern,0,NA,1,St. Paul,0,NA,0,NA,0,NA,0,541,1205,3040,43.65222222,-94.45861111,NA,NA,NA,0
Minnesota,Graceville,Transcript.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,St. Paul,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,40,508,856,45.56944444,-96.43777778,NA,NA,NA,0
Minnesota,Hallock,Enterprise.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,St. Paul,1,Northwestern,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,302,805,48.77222222,-96.94388889,NA,NA,NA,0
Minnesota,Owatonna,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,1,Northwestern,0,NA,1,Milwaukee,0,NA,0,NA,0,NA,2070,3161,3849,5561,44.08722222,-93.22444444,NA,NA,NA,0
Minnesota,Pipestone,Republic.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,222,1232,2536,43.99777778,-96.31722222,NA,NA,NA,0
Minnesota,Rushford,Star.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,St. Paul,1,Northwestern,0,NA,0,NA,0,NA,0,NA,0,NA,1245,941,968,1062,43.81138889,-91.7525,NA,NA,NA,0
Nebraska,Arlington,People's Defender.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,412,579,41.45416667,-96.35722222,NA,NA,NA,0
Nebraska,Bancroft,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,344,733,42.01111111,-96.57333333,NA,NA,NA,0
Nebraska,Creighton,Pioneer.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,10,822,909,42.465,-97.90722222,NA,NA,NA,0
Nebraska,Emerson,Echo.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,617,42.27888889,-96.72583333,NA,NA,NA,0
Nebraska,Fremont,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1195,3013,6747,7241,41.43972222,-96.49,NA,NA,NA,0
Nebraska,Inman,Index.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,42.38222222,-98.53055556,NA,NA,NA,0
Nebraska,Long Pine,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,562,486,42.53583333,-99.70277778,NA,NA,NA,0
Nebraska,Niobrara,News.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,475,633,459,42.75,-98.03194444,NA,NA,NA,0
Nebraska,O'neill,Frontier.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,Omaha,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,57,1226,1107,42.46083333,-98.64694444,NA,NA,NA,0
Nebraska,Ponca,Advocate.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,594,1009,1043,42.56388889,-96.71055556,NA,NA,NA,0
Nebraska,Rushville,Boomer.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,484,483,42.71722222,-102.4602778,NA,NA,NA,0
Nebraska,Valentine,Republican.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,Omaha,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,811,42.87361111,-100.5502778,NA,NA,NA,0
South Dakota,Centerville,Chronicle.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,723,871,43.1175,-96.96055556,NA,NA,NA,0
South Dakota,Diana,Monitor.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
South Dakota,Estelline,Dakota Real Estate.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,210,357,44.57611111,-96.90055556,NA,NA,NA,0
South Dakota,Frederick,Free Press.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,1,Aberdeen,1,Dakota,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,281,251,45.83277778,-98.50694444,NA,NA,NA,0
South Dakota,Grandview,Chronicle.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
South Dakota,Highmore,Vox Populi.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,435,376,44.51861111,-99.44111111,NA,NA,NA,0
South Dakota,Keystone,Optic.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,43.89361111,-103.4261111,NA,NA,NA,0
South Dakota,Leola,Banner.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,45.72111111,-98.93861111,NA,NA,NA,0
South Dakota,Norfolk,Spy.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
South Dakota,Pierre,Signal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,3235,3200,44.36805556,-100.3363889,NA,NA,NA,0
South Dakota,Sedgwick,Star.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
South Dakota,Sioux Falls,Argus.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2164,10177,10266,43.53638889,-96.73166667,NA,NA,NA,0
South Dakota,Union,Union.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
South Dakota,Vilas,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,44.01027778,-97.59611111,NA,NA,NA,0
South Dakota,Waterbury,American Home.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
South Dakota,Waterbury,News.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
South Dakota,Winfred,Witness.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Wisconsin,Glidden,Pioneer.,0,NA,0,NA,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Arkansas,Benton,Courier.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,452,647,1025,34.57083333,-92.57694444,NA,NA,NA,0
Arkansas,Berryville,Leader.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,253,549,551,36.36472222,-93.56805556,NA,NA,NA,0
Arkansas,Dewitt,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,169,246,318,34.29138889,-91.33694444,NA,NA,NA,0
Arkansas,El Dorado,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,443,455,1069,33.21361111,-92.6625,NA,NA,NA,0
Arkansas,Eureka Springs,Bulletin.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,3984,3706,3572,36.40305556,-93.73833333,NA,NA,NA,0
Arkansas,Harrisburg,Freeman's Express.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,482,462,35.56416667,-90.72222222,NA,NA,NA,0
Arkansas,Malvern,Meteor.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1520,1582,34.36388889,-92.81083333,NA,NA,NA,0
Arkansas,Murfreesboro,Sentinel.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,84,159,200,34.06638889,-93.68916667,NA,NA,NA,0
Arkansas,Ozark,Sun.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,210,824,862,848,35.49277778,-93.83722222,NA,NA,NA,0
Arkansas,Richmond,Pilot.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Arkansas,Springdale,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,249,1146,1251,36.18138889,-94.14583333,NA,NA,NA,0
Arkansas,Walnut Ridge,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,301,457,845,36.0725,-90.95694444,NA,NA,NA,0
Illinois,Carrollton,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1934,2258,2355,39.29666667,-90.40805556,NA,NA,NA,0
Illinois,East St. Louis,Signal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5644,9185,15169,29655,38.61666667,-90.13333333,NA,NA,NA,0
Illinois,Gillespie,Banner.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,432,948,873,39.12611111,-89.81638889,NA,NA,NA,0
Illinois,Golconda,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,858,1000,1174,1140,37.36388889,-88.48666667,NA,NA,NA,0
Illinois,Greenfield,Argus.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,985,1131,1085,39.34305556,-90.20972222,NA,NA,NA,0
Illinois,Litchfield,Advocate.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3852,4326,5811,5918,39.17666667,-89.65361111,NA,NA,NA,0
Illinois,Marion,Monitor.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,1,Chicago Union,1,Chicago Union,0,NA,0,NA,0,881,1338,2510,37.73027778,-88.93027778,NA,NA,NA,0
Illinois,Metropolis,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2490,2668,3573,4069,37.15333333,-88.72527778,NA,NA,NA,0
Illinois,Mount Olive,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,709,1986,2935,39.07166667,-89.72666667,NA,NA,NA,0
Illinois,Patoka,Enterprise.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,444,502,640,38.75333333,-89.09555556,NA,NA,NA,0
Illinois,Petersburg,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1792,2332,2842,2807,40.01138889,-89.85138889,NA,NA,NA,0
Illinois,Taylorville,Republican.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2237,2829,4248,39.54083333,-89.28805556,NA,NA,NA,0
Illinois,Trenton,Gazette.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,948,1188,1384,1706,38.60583333,-89.68166667,NA,NA,NA,0
Illinois,West York,Advance.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Indiana,Shoals,Tribune.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,513,706,738,683,38.66638889,-86.7925,NA,NA,NA,0
Iowa,Bonaparte,Journal.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,0,NA,0,689,762,898,40.7,-91.80083333,NA,NA,NA,0
Iowa,Coin,Eagle.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,772,0,574,40.65694444,-95.23416667,NA,NA,NA,0
Kansas,Bennington,Star.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,390,389,39.03305556,-97.59305556,NA,NA,NA,0
Kansas,Cherryvale,Globe-News.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,690,2104,3472,37.26805556,-95.55083333,NA,NA,NA,0
Kansas,Rossville,Kansas Lyre.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,323,420,555,39.13666667,-95.95138889,NA,NA,NA,0
Kentucky,Columbus,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1574,1338,873,1235,36.76027778,-89.10277778,NA,NA,NA,0
Louisiana,Lafayette,Advertiser.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Atlanta,777,815,2106,3314,30.21666667,-92.03333333,NA,NA,NA,0
Louisiana,Tallulah,Times.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,32.40861111,-91.18666667,NA,NA,NA,0
Mississippi,Carrollton,Conservative.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,1,Southern,0,NA,0,NA,0,NA,377,394,488,540,33.505,-89.92277778,NA,NA,NA,0
Missouri,Ashland,Bugle.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,371,373,401,38.77333333,-92.25777778,NA,NA,NA,0
Missouri,Charleston,Courier.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,635,1028,1381,1893,36.92138889,-89.34638889,NA,NA,NA,0
Missouri,Charleston,Enterprise.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,635,1028,1381,1893,36.92138889,-89.34638889,NA,NA,NA,0
Missouri,Cunningham,Enterprise.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Missouri,Dixon,News.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,404,500,37.99527778,-92.09611111,NA,NA,NA,0
Missouri,Eminence,Current Wave.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,91,0,0,37.14833333,-91.35888889,NA,NA,NA,0
Missouri,Farmington,News.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,393,608,1394,1778,37.78194444,-90.42222222,NA,NA,NA,0
Missouri,Frankford,Chronicle.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,462,662,700,39.49333333,-91.32083333,NA,NA,NA,0
Missouri,Fredericktown,Standard.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,917,1577,37.55944444,-90.29444444,NA,NA,NA,0
Missouri,Greencastle,Independent.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,191,267,360,40.26166667,-92.87972222,NA,NA,NA,0
Missouri,Hermann,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1335,1314,1410,1575,38.69916667,-91.43916667,NA,NA,NA,0
Missouri,Higginsville,Advance.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,797,2342,2791,39.06888889,-93.72222222,NA,NA,NA,0
Missouri,Hillsboro,Democrat.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,264,254,38.23222222,-90.56333333,NA,NA,NA,0
Missouri,Lawson,New Era.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,223,520,635,39.43777778,-94.20805556,NA,NA,NA,0
Missouri,Marble Hill,People's Press.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,265,257,295,37.305,-89.97638889,NA,NA,NA,0
Missouri,Marionville,Commercial.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,272,432,1159,1290,37.00027778,-93.63805556,NA,NA,NA,0
Missouri,Maryville,Democratic Freedman.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1682,3485,4037,4577,40.34527778,-94.87111111,NA,NA,NA,0
Missouri,Middletown,Chips.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,391,389,375,39.1275,-91.41472222,NA,NA,NA,0
Missouri,New Florence,Optic.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,53,373,465,424,38.91111111,-91.44888889,NA,NA,NA,0
Missouri,Odessa,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,100,1272,1445,38.99694444,-93.955,NA,NA,NA,0
Missouri,Pacific,Herald.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1208,1275,1184,1213,38.48138889,-90.75,NA,NA,NA,0
Missouri,Piedmont,Leader.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,666,829,858,37.15388889,-90.69583333,NA,NA,NA,0
Missouri,Poplar Bluff,Citizen.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,791,2187,4321,36.75694444,-90.39277778,NA,NA,NA,0
Missouri,Rocheport,Commercial.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,823,728,631,593,38.97944444,-92.56222222,NA,NA,NA,0
Missouri,Salem,News.,0,NA,0,NA,0,NA,0,NA,0,NA,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,280,1624,1815,1481,37.64138889,-91.53888889,NA,NA,NA,0
