Population,Town,State,Latitude,Longitude,Retailer,General,News,Educational,Juvenile,DepartmentStore,DrugStore,GiftStore,CirculatingLibrary,SecondHand,OldandRare,Medical,Law,Religious,Foreign,Wholesale,Music,X
66083,Terre Haute,INDIANA,39.4667034,-87.4139092,"Craft, Isaac, 672 Wabash Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
66083,Terre Haute,INDIANA,39.4667034,-87.4139092,"Herz, A. (Mayme Henry), 646 Wabash Ave. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
66083,Terre Haute,INDIANA,39.4667034,-87.4139092,Indiana State Normal Bookstore GSE,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,gse
66083,Terre Haute,INDIANA,39.4667034,-87.4139092,"Kleeman Dry Goods Co. (M. Kleeman), 60I Wabash Ave. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
4075,Tipton,INDIANA,40.2822598,-86.041098,"Boston Store, 2-6 Main St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
10000,Valparaiso,INDIANA,41.4730948,-87.0611412,"Bogarte, M. F., Book Co., Inc., 601 College Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
10000,Valparaiso,INDIANA,41.4730948,-87.0611412,"Lowenstine, J., & Son (G. S. Bartholomew), 57-65 Franklin Ave. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
10000,Valparaiso,INDIANA,41.4730948,-87.0611412,"Taylor, H. C., 20 Franklin Ave. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
17210,Vincennes,INDIANA,38.677269,-87.5286325,Burchfield-McLiesh Co. D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
17210,Vincennes,INDIANA,38.677269,-87.5286325,"Lieberman, F., 506 Main St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
17210,Vincennes,INDIANA,38.677269,-87.5286325,"Miller, C. S., Drug & Staty. Co., 315 Main St. Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
9872,Wabash,INDIANA,40.797821,-85.8205411,"Connor & Connor, Wabash St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
9872,Wabash,INDIANA,40.797821,-85.8205411,"Nottmyer, W. C., 80 Market St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
5478,Warsaw,INDIANA,41.2381,-85.8530469,"Goshert, Oliver E., 1185 Buffalo St. GGiERJN",1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,gherjn
9000,Washington,INDIANA,38.6592152,-87.172789,"Cabel & Co., 18-20 W. Main St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
9000,Washington,INDIANA,38.6592152,-87.172789,"Eskridge-Allen Co., 219–221 E. Main St. DJ",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dj
9000,Washington,INDIANA,38.6592152,-87.172789,Rickard's Book Store (Mrs. J. E. Rickard) . G,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
3830,West Lafayette,INDIANA,40.4258686,-86.9080655,"Gabler, A. GGiSE",1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,ghse
4021,Winchester,INDIANA,40.1719892,-84.9813549,"Wenger's Bookstore, N. Side Square GGijN",1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
160,Yeoman,INDIANA,40.6678159,-86.7241762,"Foust, J. L., Main St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
4969,Albia,IOWA,41.0300078,-92.811307,"Duncan, M. W. GGi",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,gh
4969,Albia,IOWA,41.0300078,-92.811307,"Fuller, L. B., 106 E. Washington Ave. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
4969,Albia,IOWA,41.0300078,-92.811307,"Gibbons, Z. W., Novelty Store G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
4500,Ames,IOWA,42.0307812,-93.6319131,"Cagwin, J. F. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
4500,Ames,IOWA,42.0307812,-93.6319131,"College Book Store, Iowa State College E",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
4500,Ames,IOWA,42.0307812,-93.6319131,Reynolds & Iverson GJN,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gjn
4500,Ames,IOWA,42.0307812,-93.6319131,Student's Supply Store GDr.E,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gue
5329,Atlantic,IOWA,41.4036007,-95.0138776,"Alexander, F. M. GJN",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gjn
10347,Boone,IOWA,42.0597047,-93.8802273,"Aldrich, E. L., News Stand, 924 Story St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
10347,Boone,IOWA,42.0597047,-93.8802273,"Graham Dept. Store (E. S. Fortor), 708 Story St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
10347,Boone,IOWA,42.0597047,-93.8802273,"Hewitt, George E., 707 Story St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
10347,Boone,IOWA,42.0597047,-93.8802273,"Johnson, C. A., Temple of Economy Store, 813-15 8th St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
10347,Boone,IOWA,42.0597047,-93.8802273,"White, E. H., News Agency, 81.7% 8th St. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
24324,Burlington,IOWA,40.8076529,-91.1128901,"Boesch, John, Co. (Bertha McHibben), 416 Jefferson St. DJ",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dj
24324,Burlington,IOWA,40.8076529,-91.1128901,"Gnahn, E. C., 316 Jefferson St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
6316,Cedar Falls,IOWA,42.5348993,-92.4453161,"Berg Drug Co., College Hill DrSEJN",NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,usejn
6316,Cedar Falls,IOWA,42.5348993,-92.4453161,"Cross & Co., 2220 College St. GSEJN",1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,gsejn
6316,Cedar Falls,IOWA,42.5348993,-92.4453161,Danish Book Concern F (Danish),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,f
6316,Cedar Falls,IOWA,42.5348993,-92.4453161,Pfeiffer & Co. GiE)r N,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,hun
6316,Cedar Falls,IOWA,42.5348993,-92.4453161,Watters Drug Co. GDr,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gue
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,"Coe College Book Store, 129 N. 12th St. E",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,"Denecke, C., Inc., 119 S. 2nd St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,Goodyear-Marshall Publishing Co. E,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,"Hanson-Kahler-Stecker Co., IIo S. 3rd St. GRJN",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,grjn
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,"Holden-Kahler-Stecker Co., 11o S. 3rd St. GRJN",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,grjn
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,"Killian Co., 3rd Ave. & 2nd St. DERJ",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,derj
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,Morris Sanford Co. GGiCJN,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghcjn
45566,Cedar Rapids,IOWA,41.9778795,-91.6656232,"Nock, Louis N., rear 315 3rd Ave. N",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n
6936,Centerville,IOWA,40.7290565,-92.8738196,"Oppenheimer, Miss M. L. - GS",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,gs
5175,Chariton,IOWA,41.0199996,-93.3140985,"Fluke, Charles E. GN",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
7000,Charles City,IOWA,43.0663612,-92.6724112,Rabb Drug Co. Dr,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
7000,Charles City,IOWA,43.0663612,-92.6724112,Ruste Co. (Mrs. Myrtle Lawrence) D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
5000,Clarinda,IOWA,40.7419352,-95.038313,Anderson Drug Co. - Dr,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
5000,Clarinda,IOWA,40.7419352,-95.038313,The Fair D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
5000,Clarinda,IOWA,40.7419352,-95.038313,"Ferris, M. E. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
5000,Clarinda,IOWA,40.7419352,-95.038313,Hawley Drug Co. Dr,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
25577,Clinton,IOWA,41.8444735,-90.1887379,"Arnold & Sturdevant, 218 5th Ave. GGi",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,gh
25577,Clinton,IOWA,41.8444735,-90.1887379,"Backus, Geo. H. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
25577,Clinton,IOWA,41.8444735,-90.1887379,"Henning, W. E. Dr.N",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,un
2504,Colfax,IOWA,41.6770762,-93.2451249,"Wood, Harry S. Gin",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,hn
36162,Council Bluffs,IOWA,41.2619444,-95.8608333,"Brackett, L. C. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
36162,Council Bluffs,IOWA,41.2619444,-95.8608333,Lewis & Emarine MJ,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,mj
6924,Creston,IOWA,41.0586002,-94.3613474,"Burt, M. L., 21.4% W. Montgomery St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
6924,Creston,IOWA,41.0586002,-94.3613474,Hamilton Bros. G,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
6924,Creston,IOWA,41.0586002,-94.3613474,"Wray, James A. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
56727,Davenport,IOWA,41.5236437,-90.5776367,"The Book Shop, 212 W. 3rd St. GC",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gc
56727,Davenport,IOWA,41.5236437,-90.5776367,"Ficke, Mrs. Evelyn Blunt, 212 W. 3rd St. GC",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,gc
56727,Davenport,IOWA,41.5236437,-90.5776367,"Hall & Martin, 4th & Brady Sts. Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
56727,Davenport,IOWA,41.5236437,-90.5776367,"Harned & Von Maur, 223 W. 2nd St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
56727,Davenport,IOWA,41.5236437,-90.5776367,"Parker, M. L., Co., 120 W. 2nd St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
56727,Davenport,IOWA,41.5236437,-90.5776367,"Petersens, J. H. C., Sons Co. (Miss L. Lepper), 123 W. 2nd St. DCJN",NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,dcjn
56727,Davenport,IOWA,41.5236437,-90.5776367,"White, Edmund M., 406 Brady St. GON",1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,gon
4039,Decorah,IOWA,43.3033056,-91.7857092,"Schrubbe, Richard G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
3133,Denison,IOWA,42.024988,-95.3588867,"The Balle-Brodersen Co. (Miss Watje), Book Dept. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Campbell Printing Co., 915 Walnut St. ER",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,er
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Central Book Co. (A. H. Wilkins), 307 2nd St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Dorman, John B., 320 Polk Bldg. E",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Harris-Emery Co. (Ruth Eberhart), 622 Walnut St. DCJN",NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,dcjn
126468,Des Moines,IOWA,41.5868353,-93.6249593,Highland Park Drug Co. Dr E,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ue
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Hyman's New & Old Book Store, 407 Sixth Ave. GSN",1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,gsn
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Iowa News Co. (Henry T. Fant) (Branch American News Co.), 216 W. Grand Ave. W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,w
126468,Des Moines,IOWA,41.5868353,-93.6249593,"McDermott, John E., Co., 604 Hight St. R (Catholic)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,r
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Mandelbaum, J., & Sons, 507 Walnut St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Miller, H. Jesse, 541 6th Ave. GGi",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,gh
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Rikers (Benjamin H. Riker), 921 Locust St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
126468,Des Moines,IOWA,41.5868353,-93.6249593,"University Book Store (Chas. D. Titus), 1225 25th St. E",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
126468,Des Moines,IOWA,41.5868353,-93.6249593,"Younker Bros. (Mrs. Ellis), Walnut & 7th Sts. DE",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,de
39141,Dubuque,IOWA,42.5022661,-90.6654675,"Buettell Bros. Co., 819 Central Ave. W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,w
39141,Dubuque,IOWA,42.5022661,-90.6654675,"Dubuque Presbyterian Press ERF (German, Spanish)",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,erf
39141,Dubuque,IOWA,42.5022661,-90.6654675,"Fitzpatrick, C. E., Co., 747 Main St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
39141,Dubuque,IOWA,42.5022661,-90.6654675,"Roshek Bros. Co. (Beatrice Kirk), 755 Main St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
39141,Dubuque,IOWA,42.5022661,-90.6654675,"Stampfer, J. F., Co., 800 Main St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
4433,Eagle Grove,IOWA,42.6641396,-93.9044473,Smallpage & Indra Dr.N.,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,un
4970,Fairfield,IOWA,41.0076114,-91.9636914,Wade & Bonfield (C. W. Wade) DGi,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,dh
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,"Arcade Shoppe, Arcade G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,Chapin Book and Gift Shop Gi,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,John's Dry Goods Co. (A. M. Stevens) DGijN,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,dhjn
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,Merrell's Bookstore (A. S. Merrell) GJN,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gjn
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,Oleson Drug Co. Dr.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,"Peterson, H. E. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,Sackett & Haire G,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15543,Fort Dodge,IOWA,42.4974694,-94.1680158,Stevens & Hogan - GN,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
10000,Fort Madison,IOWA,40.6297634,-91.314535,"Williams, C. J. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
3900,Glenwood,IOWA,41.0469437,-95.7425056,"Robinson, Lewis S. - Gi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,h
5036,Grinnell,IOWA,41.7434092,-92.7232456,College Bookstore GE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ge
3300,Hampton,IOWA,42.7425009,-93.2103402,Campbell Book Store (Mrs. Minnie Campbell) GN,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
366,Huxley,IOWA,41.895265,-93.6007732,"Severeid, O. J. GiDr.ERJN",NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,huerjn
4000,Independence,IOWA,42.4685978,-91.8893386,"Schuette, J. A. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
4000,Indianola,IOWA,41.3580484,-93.5574376,Homey's,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
4000,Indianola,IOWA,41.3580484,-93.5574376,The Leader,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
4000,Indianola,IOWA,41.3580484,-93.5574376,"McKee, P. K., Cash Book Store",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
11267,Iowa City,IOWA,41.6611277,-91.5301683,"Iowa Supply Co., Dey Bldg., 8 S. Clinton St. E",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e
11267,Iowa City,IOWA,41.6611277,-91.5301683,"Ries, John T., 30 S. Clinton St., Iowa Book Store GGiEMLR",1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,ghemlr
11267,Iowa City,IOWA,41.6611277,-91.5301683,"Students’ Supply Store, Clinton at Washington St. OE",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,oe
11267,Iowa City,IOWA,41.6611277,-91.5301683,"University Bookstore (Mr. Palmer), Clinton St. at Iowa Ave. SEMLRJNF (French, Spanish, German)",NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,semlrjnf
11267,Iowa City,IOWA,41.6611277,-91.5301683,"Wienecke, Caroline L., Arcade Bookshop, 114 E. Washington St. GN",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
14008,Keokuk,IOWA,40.4044731,-91.3963966,"A-B-C Confection Co., 21 N. Sixth St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
14008,Keokuk,IOWA,40.4044731,-91.3963966,Golden Rule DJ,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dj
14008,Keokuk,IOWA,40.4044731,-91.3963966,"Rollins, C. H., & Co., 627-620 Main St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
3523,Knoxville,IOWA,41.320343,-93.09967,Steele & Co. GN,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
15731,Marshalltown,IOWA,42.0494674,-92.9080375,"Book Nook (C. H. De Waal), 116 W. Main St.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15731,Marshalltown,IOWA,42.0494674,-92.9080375,"Bowen, R. J., Book Store, 35 W. Main St.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15731,Marshalltown,IOWA,42.0494674,-92.9080375,"Moehrl's Book Store, I 14 W. Main St.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15000,Mason City,IOWA,43.1535728,-93.2010367,"Mason City Book & Staty Co., Io 1st St., S.E.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
15000,Mason City,IOWA,43.1535728,-93.2010367,"The Shop Unique, 108 N. Federal Ave.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j
15000,Mason City,IOWA,43.1535728,-93.2010367,"Yelland & Hanes, I I E. State St. GGi J",1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
16178,Muscatine,IOWA,41.424473,-91.0432051,"Asthalter, E. J., 223 Iowa Ave. - GGITN",1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
16178,Muscatine,IOWA,41.424473,-91.0432051,"Neidig, Frank A., I 15 E. 2nd St. G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g
1003,New London,IOWA,40.9269776,-91.3995992,Pettis Drug Store Dr,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
1184,New Sharon,IOWA,41.4666683,-92.6474129,"Roe, Charles P. Dr.N",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,un
4616,Newton,IOWA,41.7033177,-93.0573533,Iowa Mercantile Co. D,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
9466,Oskaloosa,IOWA,41.2916728,-92.6493595,"Central Book Store, 117 High Ave., W. GGi JN",1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
9466,Oskaloosa,IOWA,41.2916728,-92.6493595,Glenn & McFarland GGi JN,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ghjn
9466,Oskaloosa,IOWA,41.2916728,-92.6493595,"Maddy, Olive, The Book Shop, 116 N. Market GGi",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,gh
9466,Oskaloosa,IOWA,41.2916728,-92.6493595,"Oppenheimer, Alsop Co. (Elmer Bryan) D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
9466,Oskaloosa,IOWA,41.2916728,-92.6493595,"Ralston's New Book Store, 122 N. Market St. GN",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gn
23003,Ottumwa,IOWA,41.0160293,-92.4083022,"Donelan, W. J., & Co., 121 E. Main St. D",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d
23003,Ottumwa,IOWA,41.0160293,-92.4083022,"Edgerly, J. V., & Co. Dr.",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
23003,Ottumwa,IOWA,41.0160293,-92.4083022,"Hofmann Drug Co., Hofmann Block Dr",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
23003,Ottumwa,IOWA,41.0160293,-92.4083022,"Parks, J. G., Inc., cor. Main & Court Sts. GGiDrCJ",1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ghucj
23003,Ottumwa,IOWA,41.0160293,-92.4083022,The Sargent Drug Store (C. A. Hill) Dr.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u
